Resource Type,ID,URL
Portfolio,'53111889450005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10066.0750680377
Portfolio,'53111888690005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10674.0071501207
Portfolio,'53111888950005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14410.9780470550175
Portfolio,'53111888210005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13826.9781400827596
Portfolio,'53111889190005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14745.0071713700
Portfolio,'53111889030005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10588.9780127625331
Portfolio,'53111888730005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10123.0631228993
Portfolio,'53111889570005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11834.0071643141
Portfolio,'53111888850005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10613.9780262201636
Portfolio,'53111888810005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11865.9780262134217
Portfolio,'53111888250005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13830.007162404X
Portfolio,'53111889610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12995.9780470117392
Portfolio,'53111889410005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10613.9780262693226
Portfolio,'53111889490005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14119.0071624279
Portfolio,'53111889130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13556.9780470195437
Portfolio,'53111889870005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9780787973438
Portfolio,'53111888450005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10236.0125980620
Portfolio,'53111889270005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13898.9780230584006
Portfolio,'53111888050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12445.9780761974765
Portfolio,'53111888110005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12983.9780226264189
Portfolio,'53111889850005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12174.0071590390
Portfolio,'53111889910005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13558.9780470512869
Portfolio,'53111888610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13233.0071601155
Portfolio,'53111888870005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14781.9780470552636
Portfolio,'53111889090005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13568.9780471748816
Portfolio,'53111889250005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11379.9780631226536
Portfolio,'53111889690005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12630.9780470395967
Portfolio,'53111889650005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11865.9780262140775
Portfolio,'53111888130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14076.9780470527207
Portfolio,'53111889750005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13566.9780470863541
Portfolio,'53111892130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15331.9780470609149
Portfolio,'53111890170005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11379.9780631228790
Portfolio,'53111891810005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13565.9780470031681
Portfolio,'53111890830005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13555.9780470061664
Portfolio,'53111891710005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9292.0764597019
Portfolio,'53111890770005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14596.9780470682890
Portfolio,'53111890550005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10456.0120884003
Portfolio,'53111890630005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13556.9780470165188
Portfolio,'53111890190005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13138.9780123742148
Portfolio,'53111890450005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12921.9780471723714
Portfolio,'53111890490005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12619.9780230554429
Portfolio,'53111890310005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11855.9780470241028
Portfolio,'53111892050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9934.9780816648030
Portfolio,'53111891150005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12399.9780567027719
Portfolio,'53111891990005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12365.9781405157292
Portfolio,'53111891790005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15157.9780226713465
Portfolio,'53111891270005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13555.9780470080481
Portfolio,'53111890250005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12975.9780230582576
Portfolio,'53111890110005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14380.9780470684375
Portfolio,'53111890050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11379.9781405106757
Portfolio,'53111890650005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10873.9780123735805
Portfolio,'53111891670005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14750.9781444317183
Portfolio,'53111890070005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13557.9780470277973
Portfolio,'53111890010005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13560.9780471447221
Portfolio,'53111892090005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/5372.0333660218
Portfolio,'53111890350005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12977.9780470423769
Portfolio,'53111891050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14154.9780761942368
Portfolio,'53111890090005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13556.9780470178713
Portfolio,'53111891910005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/8309.0071435875
Portfolio,'53111892030005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9292.0471656887
Portfolio,'53111891690005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15041.9780470682869
Portfolio,'53111891070005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14645.0071702032
Portfolio,'53111891170005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13557.9780470249093
Portfolio,'53111890470005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11379.0631219361
Portfolio,'53111891570005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9941.0750667540
Portfolio,'53111890290005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11764.9780761972235
Portfolio,'53111891090005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10930.9780262201681
Portfolio,'53111890430005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14507.0071627014
Portfolio,'53111890810005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9780813803876
Portfolio,'53111891290005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12431.9780754693567
Portfolio,'53111891190005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12921.9780471722038
Portfolio,'53111891230005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10618.9780124192393
Portfolio,'53111891130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13572.9780470473726
Portfolio,'53111891210005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10428.0121726517
Portfolio,'53111891970005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9781444305678
Portfolio,'53111890850005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13569.9780787971267
Portfolio,'53111892010005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15287.9780470638170
Portfolio,'53111891250005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10734.9780124019553
Portfolio,'53111890970005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11539.0071596194
Portfolio,'53111891550005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11980.9781848131101
Portfolio,'53111890270005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10428.0120656043
Portfolio,'53111890950005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12410.9780470396292
Portfolio,'53111892210005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/8698.0761941096
Portfolio,'53111890030005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13355.9780123745408
Portfolio,'53111890410005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14338.9780470438077
Portfolio,'53111891850005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9235.0750678488
Portfolio,'53111890530005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12016.9780470282045
Portfolio,'53111891110005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10236.0240520203
Portfolio,'53111891930005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15262.0071609105
Portfolio,'53111891010005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12231.0071590358
Portfolio,'53111891750005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15282.9780226895277
Portfolio,'53111890150005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13826.9781400825998
Portfolio,'53111890750005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10588.0120885085
Portfolio,'53111891650005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/7566.0071414223
Portfolio,'53111890130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13555.9780470032091
Portfolio,'53111890210005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14119.0071624279
Portfolio,'53111891590005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/7313.0071413294
Portfolio,'53111890570005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13564.9780470157121
Portfolio,'53111891610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10651.9781558608023
Portfolio,'53111890330005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13567.9780471481416
Portfolio,'53111891830005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10232.9781845931124
Portfolio,'53111891870005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/8088.0071442952
Portfolio,'53111891630005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14549.9781856176910
Portfolio,'53111891890005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15041.9780470590249
Portfolio,'53111892170005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13570.9783527611058
Portfolio,'53111890890005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13557.9780470373439
Portfolio,'53111890230005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13560.9780471461418
Portfolio,'53111890510005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13561.9780471980599
Portfolio,'53111890990005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13034.9780816654918
Portfolio,'53111891030005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9780787988210
Portfolio,'53111890710005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13567.9780470870358
Portfolio,'53111890590005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12207.9780470998939
Portfolio,'53111890610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10689.9780750660976
Portfolio,'53111890790005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9780787972660
Portfolio,'53111891730005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/6234.0387989579
Portfolio,'53111890730005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12785.9780472021413
Portfolio,'53111890870005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10001.0471997919
Portfolio,'53111890370005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13573.9780470742716
Portfolio,'53111890930005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11069.9780240807799
Portfolio,'53111890690005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14738.9780472023622
Portfolio,'53111890390005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10613.9780262083447
Portfolio,'53111892070005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12752.9781606232255
Portfolio,'53111892150005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15161.9780470579664
Portfolio,'53111890910005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13569.9780787979249
Portfolio,'53111890670005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13559.9780470856512
Portfolio,'53111891770005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9781.0071486747
Portfolio,'53111892190005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/7643.0520232585
Portfolio,'53111891950005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11379.1405132589
Portfolio,'53111892230005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9781405152112
Portfolio,'53111892110005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15287.9780470585993
Portfolio,'53111894410005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12612.9781606230855
Portfolio,'53111935530005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12288.0071608915
Portfolio,'53111935970005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13894.9780470483015
Portfolio,'53111895050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15284.9780472025459
Portfolio,'53111935310005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11905.9780262026420
Portfolio,'53111935330005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13671.007162466X
Portfolio,'53111936050005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12445.9781412907620
Portfolio,'53111894990005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/5488.0262611503
Portfolio,'53111894890005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/6850.0072224207
Portfolio,'53111894370005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/7103.0071406077
Portfolio,'53111935570005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12495.0071598235
Portfolio,'53111935430005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/11604.0071593969
Portfolio,'53111894550005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12147.9781606230473
Portfolio,'53111894950005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12975.9780230594180
Portfolio,'53111894790005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12475.9781606232217
Portfolio,'53111936250005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13907.9780754694076
Portfolio,'53111936010005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13555.9780470086384
Portfolio,'53111936190005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13568.9780471757634
Portfolio,'53111935510005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14562.9781444313260
Portfolio,'53111894830005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15000.9780470610374
Portfolio,'53111936350005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10613.9780262140935
Portfolio,'53111936130005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12140.0071641149
Portfolio,'53111935910005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/10613.9780262026055
Portfolio,'53111935950005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13567.9780471651154
Portfolio,'53111894870005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/8660.0520245229
Portfolio,'53111894630005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15000.9780470686430
Portfolio,'53111894810005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/14221.9781606233061
Portfolio,'53111894850005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12612.9781606231128
Portfolio,'53111935470005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12762.9781856175500
Portfolio,'53111894510005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13564.9781444305326
Portfolio,'53111935370005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12513.9780120885732
Portfolio,'53111894570005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12228.9781405148825
Portfolio,'53111935610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13562.9780787973889
Portfolio,'53111936210005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13561.9780471648284
Portfolio,'53111894730005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9292.0471663077
Portfolio,'53111935450005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13571.9780470050095
Portfolio,'53111936290005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12688.9780226038995
Portfolio,'53111935650005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/12724.9780761940326
Portfolio,'53111894530005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/15241.9781444320145
Portfolio,'53111895150005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/13563.9783527618552
Portfolio,'53111894610005159',http://proxy.lib.trentu.ca/login?url=http://books.scholarsportal.info/uri/ebooks/ebooks2/pda/2011-12-01/1/9735.007148373X
